id,playerAge,buyTicketTimeOfComp,packNormalScore,packReverseScore,packTimeOfComp,lab1Time,lab2Time,lab3Time,lab1Latency,lab2Latency,lab3Latency,lab1Hits,lab2Hits,lab3Hits,lab1Crosses,lab2Crosses,lab3Crosses,lab1DeadEnds,lab2DeadEnds,lab3DeadEnds,labXHits,labXCrosses,labXDeadEnds,labTimeOfComp,waitRoomCorrect,waitRoomIncorrect,waitRoomMissed,flyPlaneCorrect,flyPlaneIncorrect,flyPlaneMissed,flyPlaneGreenCorrect,flyPlaneGreenIncorrect,flyPlaneGreenMissed,flyPlaneTimeOfComp,coinsMinCorrect,coinsMinIncorrect,coinsMinMissed,coinsExtraCorrect,coinsExtraIncorrect,coinsExtraMissed,coinsSelected,coinsClicksBeforeMin,coinsTimeOfComp,unPackFirstSelected,unPackFirstCorrect,unPackFirstPerc,unPackS1Correct,unPackS2Correct,unPackS3Correct,unPackS1Incorrect,unPackS2Incorrect,unPackS3Incorrect,unPackS1Repeated,unPackS2Repeated,unPackS3Repeated,unPackFourFirstSample,unPackFourLastSample,unPackGroupingSample,unPackSpacialPrecisionSample,unPackTimeOfComp
321,7,9,4,1,254,29.7207,38.7167,46.2713,15.1088,4.35703,5.10253,5,9,34,2,5,20,2,2,13,16,9,5.67,130,9,89,2,25,3,2,7,1,1,121,15,1,9,0,0,9,"[""127"",""157"",""140"",""63"",""22"",""25"",""3"",""113"",""168"",""182"",""147"",""222"",""218"",""204"",""215"",""154""]",0,69,"[""Tabla de surf"",""Lentes"",""Robot""]",2,0,8,9,9,9,3,1,4,2,1,"[0,0,0,0]","[25,50,50,0]","[2,2,3,0]","[5,7,3,0]",304
322,8,9,4,1,310,4.7712,2.89917,52.7325,2.17023,1.97143,1.95487,14,10,24,10,8,14,6,2,2,16,10.67,3.33,68,10,42,1,28,1,1,8,1,0,58,3,8,21,1,0,20,"[""119"",""197"",""201"",""218"",""222"",""208"",""155"",""16"",""32"",""48"",""63"",""Coin14""]",0,68,"[""Carrito"",""Carrito"",""Robot""]",3,99.99,9,9,8,10,2,1,4,2,2,"[0,50,50,0]","[50,50,50,0]","[4,2,3,0]","[8,8,7,0]",346
323,8,45,3,2,346,49.5018,40.423,43.5377,2.982,6.87517,1.87203,21,10,8,3,5,5,6,4,4,13,4.33,4.67,141,7,16,4,28,1,1,8,1,0,122,9,0,15,12,0,3,"[""3"",""25"",""22"",""14"",""50"",""63"",""73"",""82"",""110"",""Coin113"",""Coin127"",""Coin140"",""Coin147"",""Coin154"",""Coin168"",""Coin182"",""Coin193"",""Coin204"",""Coin215"",""Coin218"",""Coin222""]",0,147,[],0,0,7,9,9,1,0,0,0,1,0,"[50,25,25,0]","[25,50,50,0]","[1,3,3,0]","[0,0,7,0]",212
324,7,54,2,2,240,81.6726,16.1691,27.1529,1.80577,4.75463,2.0377,3,9,14,1,6,7,1,2,0,8.67,4.67,1,133,11,85,0,22,7,1,7,2,0,53,11,0,13,0,1,13,"[""193"",""113"",""50"",""82"",""147"",""69"",""22"",""182"",""215"",""56"",""168"",""Coin137""]",0,83,"[""Robot"",""Lentes"",""Tabla de surf""]",2,0,9,9,9,2,0,0,0,0,0,"[50,50,25,0]","[25,25,50,0]","[2,2,3,0]","[5,4,6,0]",223
325,7,26,6,3,476,69.3152,63.8821,47.696,4.05883,25.3636,8.58152,2,11,12,0,5,5,0,0,1,8.33,3.33,0.33,188,2,20,9,26,4,0,6,3,0,173,13,1,11,3,0,8,"[""204"",""193"",""113"",""82"",""218"",""3"",""14"",""50"",""56"",""59"",""63"",""69"",""93"",""110"",""Coin127"",""Coin147"",""Coin154""]",0,99,"[""Tabla de surf"",""Robot"",""Lentes""]",2,0,7,9,9,7,0,0,3,1,2,"[25,25,50,0]","[25,50,25,0]","[3,4,3,0]","[3,6,7,0]",243
326,8,40,3,4,459,28.2794,121.824,43.6703,3.29677,7.96856,6.12966,15,111,33,2,79,23,2,10,8,53,34.67,6.67,202,11,14,0,24,3,3,8,1,0,76,8,0,16,7,0,9,"[""110"",""193"",""127"",""147"",""25"",""3"",""215"",""182"",""Coin154"",""Coin73"",""Coin69"",""Coin56"",""Coin59"",""Coin63"",""Coin22""]",0,128,"[""Robot"",""Alcancia"",""Tabla de surf""]",2,0,9,9,9,8,2,0,3,0,0,"[25,25,0,0]","[25,50,75,0]","[3,3,2,0]","[5,7,5,0]",324
327,8,24,4,2,365,69.6467,52.3184,80.3638,3.69437,8.48213,5.28477,79,19,25,46,7,15,24,1,3,41,22.67,9.33,213,10,15,1,21,8,1,6,3,0,54,10,1,14,13,12,1,"[""222"",""204"",""218"",""215"",""182"",""168"",""147"",""154"",""157"",""140"",""113"",""Coin127"",""Coin110"",""Coin82"",""Coin69"",""Coin73"",""Coin50"",""Coin56"",""Coin59"",""Coin63"",""Coin20"",""Coin22"",""Coin25"",""Coin14"",""Coin3"",""Coin18"",""Coin35"",""Coin34"",""Coin68"",""Coin101"",""Coin100"",""Coin116"",""Coin133"",""Coin150"",""Coin149"",""Coin148""]",0,139,"[""Tabla de surf"",""Robot"",""AletasUnPack""]",2,0,9,9,8,9,9,1,4,4,1,"[0,50,25,0]","[25,0,25,0]","[2,4,3,0]","[4,3,5,0]",339
328,7,66,3,5,431,53.5774,23.8726,6.74264,2.79977,3.86003,2.91573,20,18,10,4,12,7,3,1,1,16,7.67,1.67,94,7,49,4,22,8,0,4,5,0,175,6,12,18,0,0,18,"[""14"",""22"",""3"",""167"",""140"",""118"",""117"",""116"",""115"",""114"",""113"",""97"",""69"",""31"",""13"",""28"",""44"",""60""]",0,67,"[""Tabla de surf"",""Alcancia"",""Robot""]",2,0,9,7,8,10,0,0,4,0,0,"[25,50,0,0]","[50,25,75,0]","[4,1,1,0]","[7,5,6,0]",249
329,7,79,2,1,314,80.0493,121.462,118.761,16.3016,11.1328,74.1689,17,21,5,2,7,1,1,1,0,14.33,3.33,0.67,332,6,41,5,17,10,3,0,9,0,103,10,1,14,6,0,8,"[""3"",""14"",""25"",""22"",""50"",""119"",""59"",""168"",""215"",""222"",""193"",""Coin147"",""Coin154"",""Coin113"",""Coin82"",""Coin73"",""Coin56""]",0,126,"[""Alcancia"",""Carrito"",""Tiro al blanco""]",1,0,8,9,7,3,4,1,2,0,0,"[25,75,25,0]","[25,25,50,0]","[1,4,1,0]","[3,4,6,0]",293
330,7,45,3,3,328,62.3581,31.394,16.1857,2.30277,7.2065,3.479,7,59,4,0,50,3,0,13,1,23.33,17.67,4.67,118,10,120,1,24,3,3,7,1,1,74,9,0,15,11,0,4,"[""222"",""127"",""218"",""204"",""193"",""168"",""147"",""154"",""113"",""Coin110"",""Coin73"",""Coin69"",""Coin50"",""Coin56"",""Coin59"",""Coin63"",""Coin22"",""Coin25"",""Coin14"",""Coin3""]",0,119,"[""Tabla de surf"",""Alcancia"",""Lentes""]",1,0,7,7,9,2,0,0,0,0,0,"[50,50,50,0]","[25,25,25,0]","[1,1,3,0]","[6,0,0,0]",221
331,7,71,5,1,371,50.7776,48.9386,52.2023,1.70637,6.32847,4.83747,17,29,17,2,12,10,0,4,2,21,8,2,167,11,7,0,20,10,0,4,5,0,274,8,0,16,7,0,9,"[""14"",""59"",""22"",""25"",""222"",""193"",""168"",""127"",""Coin140"",""Coin154"",""Coin147"",""Coin182"",""Coin204"",""Coin218"",""Coin215""]",1,102,"[""Pino"",""Tabla de surf"",""Alcancia""]",1,0,8,9,9,9,0,0,3,0,0,"[50,25,25,0]","[0,75,50,0]","[2,1,3,0]","[6,6,7,0]",303
332,9,33,5,1,317,62.7722,48.309,26.8381,1.57383,3.36304,2.07083,0,6,3,0,1,0,0,0,0,3,0.33,0,145,9,57,2,30,0,0,9,0,0,65,12,1,12,8,0,4,"[""3"",""97"",""113"",""193"",""215"",""218"",""168"",""147"",""154"",""140"",""127"",""110"",""82"",""Coin73"",""Coin69"",""Coin56"",""Coin50"",""Coin59"",""Coin22"",""Coin25"",""Coin14""]",0,97,"[""Tabla de surf"",""Sombrero"",""Robot""]",2,0,6,9,9,2,2,1,2,1,1,"[25,25,50,0]","[25,50,25,0]","[1,3,3,0]","[5,0,0,0]",213
333,8,39,2,1,227,27.0535,24.701,30.6651,1.35847,4.40673,2.20337,4,6,14,1,3,7,2,2,1,8,3.67,1.67,90,11,4,0,22,6,2,6,1,2,105,14,1,10,9,0,1,"[""3"",""14"",""22"",""73"",""222"",""218"",""215"",""193"",""113"",""82"",""147"",""50"",""59"",""143"",""127"",""Coin110"",""Coin140"",""Coin204"",""Coin154"",""Coin25"",""Coin168"",""Coin69"",""Coin56"",""Coin182""]",0,129,"[""Robot"",""Tabla de surf"",""Lentes""]",2,0,8,8,9,3,0,1,3,2,3,"[25,50,25,0]","[25,50,50,0]","[1,2,3,0]","[8,5,8,0]",298
334,8,35,3,1,236,46.172,6.64323,45.443,0.9443,3.95944,2.65067,18,11,16,8,10,4,5,3,1,15,7.33,3,106,10,60,1,25,5,0,7,2,0,86,12,53,12,4,3,8,"[""207"",""16"",""45"",""63"",""23"",""9"",""8"",""25"",""10"",""75"",""91"",""134"",""117"",""118"",""193"",""26"",""72"",""71"",""70"",""69"",""130"",""163"",""147"",""162"",""178"",""182"",""168"",""138"",""121"",""105"",""108"",""137"",""156"",""140"",""171"",""172"",""157"",""142"",""126"",""55"",""36"",""35"",""50"",""83"",""113"",""131"",""98"",""66"",""102"",""86"",""87"",""201"",""199"",""214"",""212"",""215"",""216"",""203"",""219"",""222"",""141"",""124"",""106"",""89"",""119"",""Coin120"",""Coin77"",""Coin79"",""Coin14"",""Coin127"",""Coin82"",""Coin218""]",2,94,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,8,9,7,10,9,1,4,4,0,"[0,25,50,0]","[25,50,50,0]","[2,3,0,0]","[0,0,0,0]",205
335,9,49,4,3,404,43.9565,61.2976,30.0852,2.44002,5.00313,2.76663,9,50,16,2,24,9,0,2,1,25,11.67,1,145,9,99,2,23,4,3,6,2,1,98,7,26,17,10,94,7,"[""218"",""204"",""140"",""141"",""142"",""143"",""144"",""160"",""159"",""158"",""157"",""155"",""156"",""193"",""12"",""45"",""208"",""219"",""217"",""197"",""147"",""148"",""149"",""150"",""151"",""152"",""153"",""154"",""224"",""223"",""207"",""222"",""206"",""Coin216"",""Coin215"",""Coin214"",""Coin213"",""Coin212"",""Coin196"",""Coin195"",""Coin211"",""Coin194"",""Coin210"",""Coin209"",""Coin177"",""Coin161"",""Coin145"",""Coin113"",""Coin129"",""Coin97"",""Coin81"",""Coin65"",""Coin49"",""Coin33"",""Coin17"",""Coin1"",""Coin2"",""Coin18"",""Coin34"",""Coin50"",""Coin51"",""Coin52"",""Coin53"",""Coin54"",""Coin55"",""Coin56"",""Coin57"",""Coin58"",""Coin59"",""Coin60"",""Coin61"",""Coin62"",""Coin63"",""Coin80"",""Coin64"",""Coin96"",""Coin128"",""Coin112"",""Coin127"",""Coin111"",""Coin95"",""Coin79"",""Coin78"",""Coin94"",""Coin110"",""Coin126"",""Coin109"",""Coin125"",""Coin93"",""Coin77"",""Coin76"",""Coin92"",""Coin108"",""Coin124"",""Coin139"",""Coin123"",""Coin107"",""Coin91"",""Coin75"",""Coin74"",""Coin90"",""Coin106"",""Coin122"",""Coin138"",""Coin186"",""Coin170"",""Coin203"",""Coin202"",""Coin169"",""Coin185"",""Coin201"",""Coin168"",""Coin184"",""Coin200"",""Coin199"",""Coin198"",""Coin183"",""Coi",1,162,"[""Robot"",""Tabla de surf"",""AletasUnPack""]",2,0,7,8,9,3,2,0,1,0,0,"[50,50,50,0]","[25,25,25,0]","[2,1,3,0]","[5,6,5,0]",235
336,8,12,4,3,314,31.1786,30.1515,29.0249,7.2065,3.46243,1.72293,5,15,8,0,8,4,0,0,0,9.33,4,0,98,9,53,2,21,9,0,1,8,0,78,10,14,14,4,5,10,"[""3"",""14"",""22"",""25"",""32"",""50"",""54"",""49"",""73"",""56"",""89"",""84"",""82"",""93"",""112"",""108"",""113"",""118"",""103"",""137"",""119"",""110"",""126"",""130"",""Coin172"",""Coin183"",""Coin164"",""Coin147"",""Coin210"",""Coin215"",""Coin218"",""Coin219"",""Coin222""]",0,82,"[""Robot"",""Tabla de surf"",""Cubeta""]",2,0,9,9,9,10,0,0,4,1,0,"[25,25,50,0]","[25,50,25,0]","[3,2,2,0]","[6,8,7,0]",274
337,9,48,2,4,432,149.197,163.846,37.0268,17.0637,7.43843,3.24707,22,49,12,7,27,1,5,4,0,27.67,11.67,3,357,10,4,1,23,4,3,5,3,1,159,8,0,16,8,0,8,"[""3"",""14"",""22"",""59"",""140"",""147"",""218"",""193"",""Coin82"",""Coin182"",""Coin215"",""Coin168"",""Coin56"",""Coin154"",""Coin110"",""Coin222""]",0,145,"[""Tabla de surf"",""Carrito"",""Alcancia""]",2,0,0,1,1,0,1,0,0,1,0,"[0,0,1,0]","[0,1,0,0]","[0,1,0,0]","[0,1,1,0]",135
338,8,55,4,3,402,28.4962,59.2267,39.0479,2.02259,7.73662,5.78176,23,36,13,12,23,5,3,2,3,24,13.33,2.67,136,8,113,3,17,13,0,9,0,0,158,12,5,12,6,5,6,"[""222"",""218"",""215"",""210"",""193"",""207"",""186"",""182"",""164"",""168"",""154"",""147"",""140"",""127"",""113"",""110"",""89"",""Coin84"",""Coin63"",""Coin59"",""Coin56"",""Coin50"",""Coin39"",""Coin22"",""Coin20"",""Coin3"",""Coin12"",""Coin32""]",0,101,"[""Alcancia"",""Robot"",""Camara""]",1,0,8,7,9,6,0,0,1,0,1,"[50,75,0,0]","[50,25,75,0]","[3,2,4,0]","[0,0,0,0]",230
339,8,118,3,1,279,70.0445,94.0637,65.7044,7.62066,3.79376,3.36303,1,11,20,0,7,11,0,1,4,10.67,6,1.67,237,9,75,2,16,12,2,3,5,1,68,8,18,16,0,1,16,"[""32"",""110"",""141"",""156"",""155"",""157"",""35"",""36"",""6"",""8"",""11"",""25"",""40"",""117"",""133"",""101"",""130"",""147"",""201"",""199"",""182"",""183"",""215"",""218"",""222"",""127"",""Coin16""]",1,71,"[""Carrito"",""Tabla de surf"",""Robot""]",3,99.99,9,9,9,10,0,0,4,0,0,"[75,0,50,0]","[0,75,25,0]","[5,1,2,0]","[4,6,6,0]",352
340,8,47,5,2,511,79.8335,76.1562,32.5536,7.52126,3.64467,3.19737,0,6,8,0,1,5,0,0,2,4.67,2,0.67,198,10,21,1,27,3,0,8,1,0,81,8,1,16,14,1,2,"[""222"",""127"",""110"",""22"",""3"",""63"",""32"",""69"",""73"",""Coin193"",""Coin113"",""Coin49"",""Coin82"",""Coin147"",""Coin182"",""Coin215"",""Coin56"",""Coin25"",""Coin154"",""Coin218"",""Coin59"",""Coin140"",""Coin204"",""Coin14""]",0,159,"[""Robot"",""Lentes"",""Robot""]",2,0,8,7,9,5,10,2,1,2,1,"[25,25,50,0]","[50,25,50,0]","[3,4,3,0]","[6,2,6,0]",333
341,8,82,4,6,515,60.5688,66.4332,83.9252,6.1628,7.40531,6.04684,13,25,24,3,10,11,1,0,4,20.67,8,1.67,219,9,5,2,25,4,1,7,1,1,66,10,1,14,9,1,5,"[""3"",""22"",""25"",""54"",""50"",""63"",""56"",""113"",""82"",""69"",""154"",""Coin215"",""Coin218"",""Coin222"",""Coin14"",""Coin59"",""Coin140"",""Coin127"",""Coin147"",""Coin204"",""Coin224""]",0,161,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,8,8,9,2,0,0,0,0,0,"[50,50,50,0]","[50,50,25,0]","[1,2,2,0]","[6,6,6,0]",276
342,9,107,4,4,501,65.6054,116.077,60.7674,25.1814,4.7215,41.4004,6,8,7,1,2,5,0,1,0,7,2.67,0.33,252,6,10,5,28,0,2,8,0,1,77,13,0,11,10,0,1,"[""3"",""14"",""22"",""25"",""50"",""56"",""59"",""63"",""69"",""73"",""82"",""110"",""113"",""Coin127"",""Coin140"",""Coin147"",""Coin154"",""Coin168"",""Coin182"",""Coin193"",""Coin204"",""Coin218"",""Coin222""]",0,131,"[""Robot"",""Tabla de surf"",""Carrito""]",3,99.99,8,9,8,4,0,0,1,0,0,"[25,25,50,0]","[50,50,25,0]","[1,3,2,0]","[7,8,6,0]",321
343,9,73,4,5,756,58.2395,56.0625,48.9552,3.1212,11.7458,15.2247,14,14,18,1,9,11,0,1,1,15.33,7,0.67,172,11,3,0,27,3,0,8,1,0,146,13,0,11,6,0,5,"[""127"",""56"",""50"",""3"",""147"",""73"",""63"",""14"",""25"",""218"",""215"",""222"",""193"",""Coin168"",""Coin113"",""Coin82"",""Coin69"",""Coin59"",""Coin22""]",0,113,"[""Alcancia"",""Alcancia"",""Robot""]",1,0,9,9,9,2,0,0,0,0,0,"[75,75,50,0]","[25,25,25,0]","[3,1,3,0]","[6,7,7,0]",266
344,9,81,3,4,563,117.12,89.2092,88.9439,2.5347,22.6301,47.0002,22,30,21,2,11,12,4,0,1,24.33,8.33,1.67,307,11,1,0,21,4,5,6,2,1,140,7,1,17,8,0,9,"[""113"",""25"",""59"",""63"",""69"",""73"",""82"",""89"",""Coin127"",""Coin222"",""Coin140"",""Coin168"",""Coin215"",""Coin193"",""Coin218"",""Coin147""]",0,235,"[""Tabla de surf"",""Alcancia"",""Robot""]",2,0,8,9,9,4,0,0,0,0,0,"[75,50,25,0]","[25,25,50,0]","[0,1,3,0]","[4,7,7,0]",293
345,8,34,4,5,390,49.419,64.3128,24.4028,2.35247,4.5724,5.28477,10,57,13,0,28,5,0,7,0,26.67,11,2.33,161,8,11,3,21,6,3,8,0,0,107,10,10,14,3,2,11,"[""10"",""12"",""14"",""20"",""22"",""25"",""39"",""49"",""50"",""56"",""59"",""63"",""89"",""93"",""100"",""109"",""110"",""119"",""127"",""147"",""Coin157"",""Coin182"",""Coin197"",""Coin193"",""Coin204""]",2,109,"[""Tabla de surf"",""Robot"",""Pino""]",2,0,0,0,1,0,0,2,0,0,1,"[0,0,0,0]","[0,0,25,0]","[0,0,1,0]","[0,0,1,0]",130
346,7,253,2,1,434,61.7283,47.58,15.2745,7.00769,17.0637,14.032,15,29,2,4,20,1,1,5,0,15.33,8.33,2,137,9,104,2,21,5,4,6,2,1,227,2,9,22,3,7,19,"[""12"",""14"",""45"",""39"",""59"",""115"",""116"",""119"",""157"",""197"",""219"",""Coin133"",""Coin155"",""Coin143"",""Coin32"",""Coin69"",""Coin49"",""Coin20"",""Coin222"",""Coin218"",""Coin207""]",0,131,[],0,0,5,4,3,1,1,0,3,0,0,"[25,50,2,0]","[50,25,0,0]","[2,1,1,0]","[0,0,0,0]",175
347,6,243,2,3,307,93.0232,18.6375,4.00915,1.52413,4.39016,2.17023,24,21,7,4,10,6,4,3,1,17.33,6.67,2.67,126,9,18,2,20,10,0,1,8,0,340,4,44,20,1,5,19,"[""222"",""208"",""218"",""186"",""172"",""154"",""121"",""137"",""6"",""4"",""5"",""86"",""85"",""81"",""84"",""166"",""165"",""132"",""148"",""101"",""93"",""43"",""59"",""106"",""138"",""122"",""103"",""149"",""150"",""133"",""134"",""117"",""102"",""114"",""180"",""179"",""195"",""162"",""36"",""34"",""29"",""174"",""173"",""157"",""139"",""55"",""54"",""70"",""Coin88"",""Coin71"",""Coin87"",""Coin73"",""Coin72"",""Coin184""]",2,78,"[""Tabla de surf"",""Lentes"",""Robot""]",2,0,9,8,9,5,5,0,2,1,0,"[0,25,50,0]","[75,25,50,0]","[2,1,2,0]","[6,6,6,0]",308
348,7,146,3,3,342,74.9473,40.4894,37.2256,11.547,4.1748,27.3186,13,18,9,2,7,7,1,5,3,13.33,5.33,3,161,9,24,2,20,9,1,0,9,0,58,6,37,18,14,29,4,"[""39"",""55"",""71"",""87"",""103"",""119"",""135"",""136"",""137"",""138"",""139"",""140"",""141"",""142"",""143"",""127"",""111"",""95"",""79"",""47"",""63"",""31"",""14"",""56"",""72"",""88"",""120"",""104"",""23"",""7"",""6"",""5"",""4"",""3"",""2"",""1"",""17"",""18"",""19"",""20"",""21"",""15"",""16"",""Coin32"",""Coin48"",""Coin64"",""Coin80"",""Coin96"",""Coin112"",""Coin128"",""Coin144"",""Coin126"",""Coin110"",""Coin94"",""Coin78"",""Coin62"",""Coin46"",""Coin30"",""Coin125"",""Coin109"",""Coin93"",""Coin77"",""Coin61"",""Coin45"",""Coin29"",""Coin13"",""Coin59"",""Coin75"",""Coin91"",""Coin107"",""Coin123"",""Coin124"",""Coin222"",""Coin218"",""Coin22"",""Coin50"",""Coin182"",""Coin208"",""Coin215"",""Coin193"",""Coin113"",""Coin82"",""Coin204"",""Coin154"",""Coin25"",""Coin224""]",0,226,"[""Cubeta"",""Carrito"",""Robot""]",2,0,7,8,4,8,2,2,2,0,0,"[0,50,25,0]","[25,50,25,0]","[2,3,1,0]","[6,7,3,0]",303
349,6,111,3,2,396,46.81,19.1614,14.2308,3.54527,7.78633,3.84347,20,16,13,7,13,13,13,3,4,16.33,11,6.67,89,10,89,1,19,10,1,0,9,0,114,12,3,12,10,3,2,"[""50"",""22"",""25"",""59"",""193"",""219"",""204"",""127"",""140"",""124"",""215"",""202"",""218"",""222"",""110"",""Coin3"",""Coin147"",""Coin182"",""Coin154"",""Coin82"",""Coin69"",""Coin155"",""Coin56"",""Coin14"",""Coin208"",""Coin116"",""Coin113"",""Coin168""]",0,254,"[""Robot"",""Lentes"",""Tabla de surf""]",2,0,6,5,9,5,1,0,2,2,0,"[0,50,50,0]","[25,25,50,0]","[2,2,1,0]","[6,4,6,0]",477
350,6,35,2,1,497,68.5534,64.9921,13.0048,5.5664,4.25764,4.97,43,65,10,10,43,6,6,5,0,39.33,19.67,3.67,158,4,0,7,19,4,7,3,1,5,149,3,6,21,10,5,11,"[""3"",""12"",""32"",""20"",""39"",""63"",""193"",""145"",""155"",""Coin154"",""Coin140"",""Coin89"",""Coin208"",""Coin59"",""Coin14"",""Coin182"",""Coin215"",""Coin218"",""Coin168"",""Coin219"",""Coin93"",""Coin197"",""Coin113"",""Coin82""]",0,141,"[""Alcancia"",""Carrito"",""Alcancia""]",1,0,4,4,7,1,0,0,0,0,1,"[75,75,75,0]","[0,0,0,0]","[1,1,3,0]","[0,0,0,0]",283
351,6,51,4,3,496,41.6776,40.2078,49.4324,2.70036,8.68092,5.0197,23,26,20,7,13,8,7,1,2,23,9.33,3.33,139,11,6,0,20,10,0,1,8,0,86,8,0,16,0,0,16,"[""25"",""14"",""222"",""204"",""193"",""168"",""147"",""154""]",0,71,"[""Robot"",""Carrito"",""Tabla de surf""]",3,99.99,9,8,9,10,0,0,4,0,0,"[0,50,50,0]","[25,25,25,0]","[7,2,3,0]","[4,3,0,0]",361
352,6,16,3,1,362,92.8036,50.1149,13.684,47.928,16.666,7.96857,40,19,7,16,12,7,6,4,4,22,11.67,4.67,165,9,27,2,11,18,1,4,5,0,299,8,4,16,7,15,9,"[""215"",""147"",""113"",""82"",""50"",""3"",""4"",""154"",""53"",""37"",""54"",""56"",""Coin59"",""Coin63"",""Coin23"",""Coin22"",""Coin180"",""Coin182"",""Coin207"",""Coin143"",""Coin15"",""Coin101"",""Coin187"",""Coin140"",""Coin108"",""Coin92"",""Coin84"",""Coin193"",""Coin209"",""Coin210"",""Coin196"",""Coin197"",""Coin204"",""Coin112""]",0,163,"[""Carrito"",""Tabla de surf"",""AletasUnPack""]",2,0,8,9,9,2,1,0,0,1,0,"[50,50,25,0]","[50,25,50,0]","[1,2,1,0]","[7,6,6,0]",333
353,6,126,3,1,421,59.9724,29.8036,99.8599,5.79833,24.2703,20.2445,32,10,29,12,7,19,5,2,8,23.67,12.67,5,199,8,49,3,14,14,2,4,4,1,242,13,0,11,1,1,10,"[""222"",""14"",""110"",""59"",""25"",""3"",""22"",""50"",""82"",""147"",""193"",""182"",""140"",""Coin20"",""Coin154""]",0,78,[],0,0,9,9,8,10,10,5,4,4,3,"[25,0,25,0]","[50,0,25,0]","[3,5,3,0]","[0,8,5,0]",524
354,6,49,5,2,914,112.34,124.708,36.5298,19.6027,5.15223,3.16423,16,14,3,2,8,1,6,1,0,11,3.67,2.33,283,9,194,2,15,14,1,5,4,0,79,7,46,17,17,154,0,"[""1"",""17"",""33"",""49"",""97"",""113"",""65"",""69"",""36"",""20"",""21"",""39"",""56"",""89"",""105"",""104"",""103"",""102"",""99"",""82"",""54"",""55"",""72"",""75"",""77"",""92"",""26"",""10"",""139"",""154"",""137"",""138"",""153"",""136"",""152"",""135"",""151"",""134"",""150"",""81"",""63"",""127"",""143"",""159"",""175"",""191"",""192"",""176"",""144"",""160"",""128"",""112"",""96"",""Coin80"",""Coin64"",""Coin48"",""Coin32"",""Coin16"",""Coin79"",""Coin95"",""Coin111"",""Coin47"",""Coin31"",""Coin15"",""Coin207"",""Coin223"",""Coin208"",""Coin224"",""Coin14"",""Coin30"",""Coin46"",""Coin62"",""Coin78"",""Coin94"",""Coin110"",""Coin126"",""Coin142"",""Coin158"",""Coin174"",""Coin190"",""Coin206"",""Coin222"",""Coin13"",""Coin29"",""Coin45"",""Coin61"",""Coin93"",""Coin109"",""Coin125"",""Coin141"",""Coin157"",""Coin173"",""Coin189"",""Coin205"",""Coin221"",""Coin12"",""Coin28"",""Coin44"",""Coin60"",""Coin76"",""Coin108"",""Coin124"",""Coin140"",""Coin156"",""Coin172"",""Coin188"",""Coin204"",""Coin220"",""Coin123"",""Coin122"",""Coin121"",""Coin120"",""Coin119"",""Coin118"",""Coin117"",""Coin116"",""Coin115"",""Coin114"",""Coin98"",""Coin73"",""Coin201"",""Coin185"",""Coin169"",""Coin170"",""Coin155"",""Coin171"",""Coin1",0,300,"[""Tabla de surf"",""Camara"",""Alcancia""]",1,0,6,6,0,2,1,0,0,0,0,"[50,75,0,0]","[25,0,0,0]","[2,1,0,0]","[1,6,0,0]",277
355,6,252,3,2,464,21.1225,36.8015,93.8233,2.30277,3.66123,3.95943,8,32,73,3,18,57,0,2,19,37.67,26,7,159,10,47,1,16,14,0,4,5,0,56,6,8,18,0,0,18,"[""204"",""140"",""143"",""155"",""133"",""89"",""113"",""49"",""50"",""54"",""39"",""22"",""110"",""94""]",0,68,"[""Pantalu00f3n"",""Alcancia"",""guantes""]",0,0,9,9,9,10,0,0,4,0,0,"[50,25,25,0]","[25,50,75,0]","[3,2,3,0]","[8,8,5,0]",403
356,6,210,2,3,451,62.6893,44.2997,46.6854,6.21249,13.651,2.5347,8,30,18,3,18,9,0,8,2,18.67,10,3.33,189,11,3,0,20,5,5,5,3,1,142,13,6,11,6,10,5,"[""3"",""4"",""51"",""82"",""113"",""145"",""130"",""177"",""193"",""218"",""182"",""222"",""168"",""69"",""54"",""59"",""63"",""14"",""127"",""Coin140"",""Coin93"",""Coin157"",""Coin155"",""Coin154"",""Coin219"",""Coin10"",""Coin12"",""Coin20"",""Coin22"",""Coin32"",""Coin50"",""Coin56"",""Coin147"",""Coin208"",""Coin89""]",0,139,"[""Robot"",""Robot"",""Alcancia""]",2,0,9,9,8,10,10,0,4,4,1,"[25,25,25,0]","[50,50,75,0]","[5,4,2,0]","[3,4,6,0]",562
357,7,427,4,1,504,58.7297,51.2083,12.7066,14.2639,7.04084,3.6281,25,45,11,4,28,7,0,5,4,27,13,3,131,10,9,1,18,6,6,6,3,1,130,7,1,17,16,2,1,"[""14"",""222"",""200"",""82"",""215"",""218"",""56"",""110"",""Coin69"",""Coin50"",""Coin3"",""Coin172"",""Coin59"",""Coin89"",""Coin113"",""Coin154"",""Coin127"",""Coin140"",""Coin168"",""Coin22"",""Coin204"",""Coin73"",""Coin63"",""Coin182"",""Coin25"",""Coin147""]",0,370,"[""Tabla de surf"",""Lentes"",""Sombrero""]",1,0,8,9,9,7,2,3,3,0,2,"[0,0,25,0]","[25,50,25,0]","[2,2,1,0]","[2,2,3,0]",580
